,name,link,rate,location,h_id
5213,Hôtel Apollon Montparnasse,https://www.tripadvisor.fr/Hotel_Review-g187147-d265343-Reviews-Hotel_Apollon_Montparnasse-Paris_Ile_de_France.html,"4,5","91 rue de l ouest 14 Arr., 75014 Paris France",187147265343
5214,Hotel Miradour,https://www.tripadvisor.fr/Hotel_Review-g196507-d12368097-Reviews-Hotel_Miradour-Dax_Landes_Nouvelle_Aquitaine.html,"4,5","4 avenue Eugene Millies Lacroix, 40100 Dax France",19650712368097
5215,Hotel Touring au Lac,https://www.tripadvisor.fr/Hotel_Review-g188066-d290077-Reviews-Hotel_Touring_au_Lac-Neuchatel.html,"3,0","place Numa-Droz 1, Neuchâtel 2000 Suisse",188066290077
5216,Novotel Genève Airport France,https://www.tripadvisor.fr/Hotel_Review-g196701-d197269-Reviews-Novotel_Geneve_Airport_France-Ferney_Voltaire_Ain_Auvergne_Rhone_Alpes.html,"3,5","Chemin des Trois Noyers - Route de Meyrin, 01210 Ferney-Voltaire France",196701197269
5217,Movenpick Resort & Spa Tala Bay Aqaba,https://www.tripadvisor.fr/Hotel_Review-g298101-d1453456-Reviews-Movenpick_Resort_Spa_Tala_Bay_Aqaba-Aqaba_Al_Aqabah_Governorate.html,"4,5","South Beach Road Tala Bay Area - Aqaba, Aqaba 77110 Jordanie",2981011453456
5218,Hôtel L'interlude,https://www.tripadvisor.fr/Hotel_Review-g187147-d236589-Reviews-Hotel_L_interlude-Paris_Ile_de_France.html,"4,0","258 avenue Daumesnil, 75012 Paris France",187147236589
5219,Hôtel L'interlude,https://www.tripadvisor.fr/Hotel_Review-g187147-d236589-Reviews-Hotel_L_interlude-Paris_Ile_de_France.html,"4,0","258 avenue Daumesnil, 75012 Paris France",187147236589
5220,Cap Hôtel,https://www.tripadvisor.fr/Hotel_Review-g651732-d551186-Reviews-Cap_Hotel-Noyelles_Godault_Pas_de_Calais_Hauts_de_France.html,"3,0","2 Rue de Beaumont, 62950 Noyelles-Godault France",651732551186
5221,Camping La Gallouette,https://www.tripadvisor.fr/Hotel_Review-g580134-d3403589-Reviews-Camping_La_Gallouette-Saint_Vaast_la_Hougue_Manche_Basse_Normandie_Normandy.html,"4,5","10 b rue de la Gallouette, 50550 Saint-Vaast-la-Hougue France",5801343403589
5222,Hôtel L'interlude,https://www.tripadvisor.fr/Hotel_Review-g187147-d236589-Reviews-Hotel_L_interlude-Paris_Ile_de_France.html,"4,0","258 avenue Daumesnil, 75012 Paris France",187147236589
5223,Hyatt Regency Paris Étoile,https://www.tripadvisor.fr/Hotel_Review-g187147-d595754-Reviews-Hyatt_Regency_Paris_Etoile-Paris_Ile_de_France.html,"4,0","3 Place du Général Kœnig, 75017 Paris France",187147595754
5224,Hyatt Regency Paris Étoile,https://www.tripadvisor.fr/Hotel_Review-g187147-d595754-Reviews-Hyatt_Regency_Paris_Etoile-Paris_Ile_de_France.html,"4,0","3 Place du Général Kœnig, 75017 Paris France",187147595754
5225,Hôtel Les Jardins de la Villa,https://www.tripadvisor.fr/Hotel_Review-g187147-d649881-Reviews-Hotel_Les_Jardins_de_la_Villa-Paris_Ile_de_France.html,"4,5","5 Rue Belidor, 75017 Paris France",187147649881
5226,Conrad Abu Dhabi Etihad Towers,https://www.tripadvisor.fr/Hotel_Review-g294013-d2154485-Reviews-Conrad_Abu_Dhabi_Etihad_Towers-Abu_Dhabi_Emirate_of_Abu_Dhabi.html,"4,5","West Corniche, Abou Dabi Émirats arabes unis",2940132154485
5227,Conrad Abu Dhabi Etihad Towers,https://www.tripadvisor.fr/Hotel_Review-g294013-d2154485-Reviews-Conrad_Abu_Dhabi_Etihad_Towers-Abu_Dhabi_Emirate_of_Abu_Dhabi.html,"4,5","West Corniche, Abou Dabi Émirats arabes unis",2940132154485
5228,Hôtel Les Jardins de la Villa,https://www.tripadvisor.fr/Hotel_Review-g187147-d649881-Reviews-Hotel_Les_Jardins_de_la_Villa-Paris_Ile_de_France.html,"4,5","5 Rue Belidor, 75017 Paris France",187147649881
5229,Park Regis Kris Kin Hotel,https://www.tripadvisor.fr/Hotel_Review-g295424-d1936989-Reviews-Park_Regis_Kris_Kin_Hotel-Dubai_Emirate_of_Dubai.html,"4,5","Sheikh Khalifah bin Zayed St. Opp Burjuman Centre, Dubaï 8264 Émirats arabes unis",2954241936989
5230,Hyatt Regency Paris Étoile,https://www.tripadvisor.fr/Hotel_Review-g187147-d595754-Reviews-Hyatt_Regency_Paris_Etoile-Paris_Ile_de_France.html,"4,0","3 Place du Général Kœnig, 75017 Paris France",187147595754
5231,The Resident Soho,https://www.tripadvisor.fr/Hotel_Review-g186338-d4062677-Reviews-The_Resident_Soho-London_England.html,"5,0","10 Carlisle Street Soho, Londres W1D 3BR Angleterre",1863384062677
5232,Timhotel Paris Gare de l'Est,https://www.tripadvisor.fr/Hotel_Review-g187147-d233792-Reviews-Timhotel_Paris_Gare_de_l_Est-Paris_Ile_de_France.html,"4,0","27 rue des Recollets, 75010 Paris France",187147233792
5233,Timhotel Paris Gare de l'Est,https://www.tripadvisor.fr/Hotel_Review-g187147-d233792-Reviews-Timhotel_Paris_Gare_de_l_Est-Paris_Ile_de_France.html,"4,0","27 rue des Recollets, 75010 Paris France",187147233792
5234,Terre De Loire,https://www.tripadvisor.fr/Hotel_Review-g2223610-d2186987-Reviews-Terre_De_Loire-Belleville_Sur_Loire_Cher_Berry_Centre_Val_de_Loire.html,"4,5","10, Route de Beaulieu, 18240 Belleville Sur Loire France",22236102186987
5235,Auberge Le Couchetat,https://www.tripadvisor.fr/Hotel_Review-g651727-d2270207-Reviews-Auberge_Le_Couchetat-La_Bresse_Vosges_Grand_Est.html,"4,5","La basse des Feignes, 88250 La Bresse France",6517272270207
5236,Timhotel Paris Gare de l'Est,https://www.tripadvisor.fr/Hotel_Review-g187147-d233792-Reviews-Timhotel_Paris_Gare_de_l_Est-Paris_Ile_de_France.html,"4,0","27 rue des Recollets, 75010 Paris France",187147233792
5237,Ibis Budget Vienne Sud,https://www.tripadvisor.fr/Hotel_Review-g187273-d3708796-Reviews-Ibis_Budget_Vienne_Sud-Vienne_Isere_Auvergne_Rhone_Alpes.html,"3,5","Cours de Verdun Place Camille Jouffray, 38200 Vienne France",1872733708796
5238,Apart'Hôtel Lyon Lumière,https://www.tripadvisor.fr/Hotel_Review-g187265-d2665655-Reviews-Apart_Hotel_Lagrange_Vacances_Lyon_Lumiere-Lyon_Rhone_Auvergne_Rhone_Alpes.html,"4,0","81 cours Albert Thomas, 69003 Lyon France",1872652665655
5239,Ibis Budget Lyon Confluence,https://www.tripadvisor.fr/Hotel_Review-g187265-d7365860-Reviews-Ibis_Budget_Lyon_Centre_Confluence-Lyon_Rhone_Auvergne_Rhone_Alpes.html,"3,5","24 Quai Perrache, 69002 Lyon France",1872657365860
5240,Appart'City Lyon Vaise Saint Cyr,https://www.tripadvisor.fr/Hotel_Review-g187265-d1378983-Reviews-Appart_City_Lyon_Vaise_Saint_Cyr-Lyon_Rhone_Auvergne_Rhone_Alpes.html,"2,5","51 bis rue de Saint Cyr, 69009 Lyon France",1872651378983
5241,Mon Hôtel à Gap,https://www.tripadvisor.fr/Hotel_Review-g196680-d1529105-Reviews-Mon_Hotel_a_Gap-Gap_Hautes_Alpes_Provence_Alpes_Cote_d_Azur.html,"4,5","4 Place Frederic Euzieres, 05000 Gap France",1966801529105
5242,Le Relais Saint Charles,https://www.tripadvisor.fr/Hotel_Review-g187147-d2510848-Reviews-Le_Relais_Saint_Charles-Paris_Ile_de_France.html,"4,0","72 boulevard de Grenelle, 75015 Paris France",1871472510848
5243,Le Relais Saint Charles,https://www.tripadvisor.fr/Hotel_Review-g187147-d2510848-Reviews-Le_Relais_Saint_Charles-Paris_Ile_de_France.html,"4,0","72 boulevard de Grenelle, 75015 Paris France",1871472510848
5244,Hotel Glasgow Monceau,https://www.tripadvisor.fr/Hotel_Review-g187147-d650180-Reviews-Hotel_Glasgow_Monceau_by_Patrick_Hayat-Paris_Ile_de_France.html,"4,0","3 rue de la Felicite 17ème, 75017 Paris France",187147650180
5245,Hôtel Orchidée,https://www.tripadvisor.fr/Hotel_Review-g187147-d233728-Reviews-Hotel_Orchidee-Paris_Ile_de_France.html,"4,0","65 rue de l ouest, 75014 Paris France",187147233728
5246,Hôtel Orchidée,https://www.tripadvisor.fr/Hotel_Review-g187147-d233728-Reviews-Hotel_Orchidee-Paris_Ile_de_France.html,"4,0","65 rue de l ouest, 75014 Paris France",187147233728
5247,Ibis Budget Dieppe Centre Port,https://www.tripadvisor.fr/Hotel_Review-g207347-d14922459-Reviews-Ibis_Budget_Dieppe_Centre_Port-Dieppe_Seine_Maritime_Haute_Normandie_Normandy.html,"4,0","8 boulevard du General de Gaulle De Gaulle, 76200, Dieppe France",20734714922459
5248,Agriturismo Nuvolino,https://www.tripadvisor.fr/Hotel_Review-g664064-d2012921-Reviews-Agriturismo_Nuvolino-Monzambano_Province_of_Mantua_Lombardy.html,"4,5","Strada Nuvolino 61, 46040, Monzambano Italie",6640642012921
5249,Premiere Classe Bourg En Bresse - Montagnat,https://www.tripadvisor.fr/Hotel_Review-g3610821-d3546911-Reviews-Premiere_Classe_Bourg_En_Bresse_Montagnat-Montagnat_Ain_Auvergne_Rhone_Alpes.html,"4,0","Route De Certines, 01250 Montagnat France",36108213546911
5250,Poggio agli Ulivi,https://www.tripadvisor.fr/Hotel_Review-g1028928-d1485906-Reviews-Poggio_agli_Ulivi-Barberino_Di_Mugello_Tuscany.html,"4,5","Via Camoggiano 2, 50031, Barberino Di Mugello Italie",10289281485906
5251,Camping Capfun Le Val d'Authie,https://www.tripadvisor.fr/Hotel_Review-g2448794-d2428263-Reviews-Camping_Capfun_Le_Val_d_Authie-Villers_sur_Authie_Somme_Hauts_de_France.html,"4,5","20 route de Vercourt, 80120 Villers-sur-Authie France",24487942428263
5252,Casa Di Campagna in Toscana,https://www.tripadvisor.fr/Hotel_Review-g678032-d1128232-Reviews-Casa_Di_Campagna_in_Toscana-Sovicille_Tuscany.html,"5,0","Strada Dell'Aeroporto 5, 53018, Sovicille Italie",6780321128232
5253,Ibis Budget HONFLEUR Centre Ville,https://www.tripadvisor.fr/Hotel_Review-g187189-d300769-Reviews-Ibis_Budget_HONFLEUR_Centre_Ville-Honfleur_Calvados_Basse_Normandie_Normandy.html,"4,0","2 rue des Vases, 14600, Honfleur France",187189300769
5254,Camping Capfun Le Val d'Authie,https://www.tripadvisor.fr/Hotel_Review-g2448794-d2428263-Reviews-Camping_Capfun_Le_Val_d_Authie-Villers_sur_Authie_Somme_Hauts_de_France.html,"4,5","20 route de Vercourt, 80120 Villers-sur-Authie France",24487942428263
5255,Hôtel Orchidée,https://www.tripadvisor.fr/Hotel_Review-g187147-d233728-Reviews-Hotel_Orchidee-Paris_Ile_de_France.html,"4,0","65 rue de l ouest, 75014 Paris France",187147233728
5256,Hotel L’Autantic,https://www.tripadvisor.fr/Hotel_Review-g562740-d1055884-Reviews-Hotel_L_Autantic-Bourg_Saint_Maurice_Savoie_Auvergne_Rhone_Alpes.html,"4,5","242 route de la Digue, 73700, Bourg Saint Maurice France",5627401055884
5257,La Ferme,https://www.tripadvisor.fr/Hotel_Review-g196706-d1231017-Reviews-La_Ferme-La_Clusaz_Haute_Savoie_Auvergne_Rhone_Alpes.html,"4,5","route du Col des Aravis, 74220 La Clusaz France",1967061231017
5258,Hotel 2G,https://www.tripadvisor.fr/Hotel_Review-g1025612-d1050127-Reviews-Hotel_2G-Saint_Hubert_Luxembourg_Province_The_Ardennes_Wallonia.html,"2,5","Place du Marche 7, Saint-Hubert 6870 Belgique",10256121050127
5259,Hôtel Orchidée,https://www.tripadvisor.fr/Hotel_Review-g187147-d233728-Reviews-Hotel_Orchidee-Paris_Ile_de_France.html,"4,0","65 rue de l ouest, 75014 Paris France",187147233728
5260,Ibis Brussels Centre Gare Midi,https://www.tripadvisor.fr/Hotel_Review-g1136501-d232019-Reviews-Ibis_Brussels_Centre_Gare_Midi-Saint_Gilles_Brussels.html,"3,5","Rue d'Angleterre 2/20 Sint-Gillis, Saint-Gilles, Bruxelles 1060 Belgique",1136501232019
5261,Hôtel Orchidée,https://www.tripadvisor.fr/Hotel_Review-g187147-d233728-Reviews-Hotel_Orchidee-Paris_Ile_de_France.html,"4,0","65 rue de l ouest, 75014 Paris France",187147233728
5262,Santa Giulia Palace,https://www.tripadvisor.fr/Hotel_Review-g196484-d1130056-Reviews-Santa_Giulia_Palace-Porto_Vecchio_Corse_du_Sud_Corsica.html,"4,5","Baie de Santa Giulia, 20137, Porto-Vecchio, Corse France",1964841130056
5263,The Lalit New Delhi,https://www.tripadvisor.fr/Hotel_Review-g304551-d299120-Reviews-The_Lalit_New_Delhi-New_Delhi_National_Capital_Territory_of_Delhi.html,"4,5","Barakhamba Avenue Connaught Place, New Delhi 110001 Inde",304551299120
5264,"ITC Maratha, Mumbai - a Luxury Collection Hotel",https://www.tripadvisor.fr/Hotel_Review-g304554-d301778-Reviews-ITC_Maratha_Mumbai_a_Luxury_Collection_Hotel-Mumbai_Maharashtra.html,"4,5","Sahar Airport Road, Near International Airport Andheri, Bombay 400099 Inde",304554301778
5265,Hotel Restaurant l'Ocean,https://www.tripadvisor.fr/Hotel_Review-g580160-d455151-Reviews-Hotel_Restaurant_l_Ocean-Le_Bois_Plage_en_Re_Ile_de_Re_Charente_Maritime_Nouvelle_Aquit.html,"4,5","172 rue de Saint Martin, 17580 Le Bois-Plage-en-Re, Ile de Ré France",580160455151
5266,Sanctuary Hotel New York Times Square,https://www.tripadvisor.fr/Hotel_Review-g60763-d93525-Reviews-Sanctuary_Hotel_New_York_Times_Square-New_York_City_New_York.html,"4,5","132 ouest 47e rue, New York NY 10036 Between 6th Avenue of the Americas and 7th Avenue, New York, NY 10036-1502",6076393525
5267,Novotel Marseille Centre Prado Vélodrome,https://www.tripadvisor.fr/Hotel_Review-g187253-d198261-Reviews-Novotel_Marseille_Centre_Prado_Velodrome-Marseille_Bouches_du_Rhone_Provence_Alpes_Cote.html,"4,0","103 avenue du Prado, 13008 Marseille France",187253198261
5268,Hôtel Orchidée,https://www.tripadvisor.fr/Hotel_Review-g187147-d233728-Reviews-Hotel_Orchidee-Paris_Ile_de_France.html,"4,0","65 rue de l ouest, 75014 Paris France",187147233728
5269,Hôtel Orchidée,https://www.tripadvisor.fr/Hotel_Review-g187147-d233728-Reviews-Hotel_Orchidee-Paris_Ile_de_France.html,"4,0","65 rue de l ouest, 75014 Paris France",187147233728
5270,Logis Grand Hotel du Parc,https://www.tripadvisor.fr/Hotel_Review-g187259-d754567-Reviews-Logis_Grand_Hotel_du_Parc-Aix_les_Bains_Savoie_Auvergne_Rhone_Alpes.html,"3,5","28 rue de Chambery, 73100, Aix-les-Bains France",187259754567
5271,Hotel Victoria,https://www.tripadvisor.fr/Hotel_Review-g187147-d276931-Reviews-Hotel_Victoria-Paris_Ile_de_France.html,"3,0","2 bis Cité Bergère, 75009 Paris France",187147276931
5272,Vacances ULVF Les Beaupins,https://www.tripadvisor.fr/Hotel_Review-g580168-d8377573-Reviews-Vacances_ULVF_Les_Beaupins-Saint_Denis_d_Oleron_Ile_d_Oleron_Charente_Maritime_Nouvell.html,"3,5","Impasse des Beaupins, 17650 Saint-Denis-d'Oleron, Île d'Oléron France",5801688377573
5273,Baya Beach Aqua Park,https://www.tripadvisor.fr/Hotel_Review-g297941-d640773-Reviews-Baya_Beach_Aqua_Park-Djerba_Island_Medenine_Governorate.html,"3,5","B.P. 248 Midoun B.P. 248 Zone Touristique Midoun, Djerba Island 4116 Tunisie",297941640773
5274,Camping La Pinède Enchantée,https://www.tripadvisor.fr/Hotel_Review-g196598-d3785267-Reviews-Camping_La_Pinede_Enchantee-Argeles_sur_Mer_Pyrenees_Orientales_Occitanie.html,"3,0","Chemin de Saint-André, 66700, Argelès-sur-mer France",1965983785267
5275,Campanile Annecy Centre Gare,https://www.tripadvisor.fr/Hotel_Review-g187260-d266640-Reviews-Campanile_Annecy_Centre_Gare-Annecy_Haute_Savoie_Auvergne_Rhone_Alpes.html,"4,0","37 rue Vaugelas, 74000, Annecy France",187260266640
5276,Zenitude Hôtel-Résidences Les Terrasses du Lac,https://www.tripadvisor.fr/Hotel_Review-g187263-d620280-Reviews-Zenitude_Hotel_Residences_Les_Terrasses_du_Lac-Evian_les_Bains_Haute_Savoie_Auvergne_Rh.html,"4,0","Route de l'Horloge, 74500, Évian-les-Bains France",187263620280
5277,Hotel Paris Vaugirard,https://www.tripadvisor.fr/Hotel_Review-g187147-d636192-Reviews-Hotel_Paris_Vaugirard-Paris_Ile_de_France.html,"4,0","403 rue de Vaugirard, 75015 Paris France",187147636192
5278,Hotel Paris Vaugirard,https://www.tripadvisor.fr/Hotel_Review-g187147-d636192-Reviews-Hotel_Paris_Vaugirard-Paris_Ile_de_France.html,"4,0","403 rue de Vaugirard, 75015 Paris France",187147636192
5279,Timhôtel Paris Berthier,https://www.tripadvisor.fr/Hotel_Review-g187147-d231058-Reviews-Timhotel_Paris_Berthier-Paris_Ile_de_France.html,"3,5","4 boulevard Berthier, 75017 Paris France",187147231058
5280,Timhôtel Paris Berthier,https://www.tripadvisor.fr/Hotel_Review-g187147-d231058-Reviews-Timhotel_Paris_Berthier-Paris_Ile_de_France.html,"3,5","4 boulevard Berthier, 75017 Paris France",187147231058
5281,Swallows Ridge,https://www.tripadvisor.fr/Hotel_Review-g580534-d1948874-Reviews-Swallows_Ridge-Kerikeri_Bay_of_Islands_Northland_Region_North_Island.html,"5,0","32A Rangitane Road, Kerikeri 0294 Nouvelle-Zélande",5805341948874
5282,Au Manoir de la rue Merry,https://www.tripadvisor.fr/Hotel_Review-g182142-d969231-Reviews-B_B_Au_Manoir_de_la_rue_Merry-Magog_Quebec.html,"5,0","92 Merry Sud, Magog, Québec J1X 3L3 Canada",182142969231
5283,Timhôtel Paris Berthier,https://www.tripadvisor.fr/Hotel_Review-g187147-d231058-Reviews-Timhotel_Paris_Berthier-Paris_Ile_de_France.html,"3,5","4 boulevard Berthier, 75017 Paris France",187147231058
5284,JW Marriott Marquis Hotel Dubai,https://www.tripadvisor.fr/Hotel_Review-g295424-d3447941-Reviews-JW_Marriott_Marquis_Hotel_Dubai-Dubai_Emirate_of_Dubai.html,"4,5","Sheikh Zayed Road Business Bay, Dubaï 121000 Émirats arabes unis",2954243447941
5285,Conrad Abu Dhabi Etihad Towers,https://www.tripadvisor.fr/Hotel_Review-g294013-d2154485-Reviews-Conrad_Abu_Dhabi_Etihad_Towers-Abu_Dhabi_Emirate_of_Abu_Dhabi.html,"4,5","West Corniche, Abou Dabi Émirats arabes unis",2940132154485
5286,Emirates Palace,https://www.tripadvisor.fr/Hotel_Review-g294013-d507156-Reviews-Emirates_Palace-Abu_Dhabi_Emirate_of_Abu_Dhabi.html,"4,5","West Corniche Road, Abou Dabi GRB 104 Émirats arabes unis",294013507156
5287,Camping Club Le Littoral,https://www.tripadvisor.fr/Hotel_Review-g196598-d2073306-Reviews-Camping_Club_Le_Littoral-Argeles_sur_Mer_Pyrenees_Orientales_Occitanie.html,"4,0","Route du Littoral, 66700, Argelès-sur-mer France",1965982073306
5288,Château Le Barreau,https://www.tripadvisor.fr/Hotel_Review-g1598465-d1599606-Reviews-Chateau_Le_Barreau-Chemilly_sur_Yonne_Yonne_Bourgogne_Franche_Comte.html,"4,5","28 rue Gabriel Gasset, 89250 Chemilly-sur-Yonne France",15984651599606
5289,Timhôtel Paris Berthier,https://www.tripadvisor.fr/Hotel_Review-g187147-d231058-Reviews-Timhotel_Paris_Berthier-Paris_Ile_de_France.html,"3,5","4 boulevard Berthier, 75017 Paris France",187147231058
5290,Let's Zzz bangkok,https://www.tripadvisor.fr/Hotel_Review-g293916-d15115961-Reviews-Let_s_Zzz_bangkok-Bangkok.html,"4,5","85 Soi Samsen 1 Lumphu Rd. Wat Sampraya, Phra Nakhon, Bangkok 10200 Thaïlande",29391615115961
5291,hotelF1 Plaisir,https://www.tripadvisor.fr/Hotel_Review-g661262-d1071086-Reviews-HotelF1_Plaisir-Plaisir_Yvelines_Ile_de_France.html,"3,0","36 rue Pierre Curie ZI les Gatines, 78370 Plaisir France",6612621071086
5292,Campanile Evreux,https://www.tripadvisor.fr/Hotel_Review-g226883-d313094-Reviews-Campanile_Evreux-Evreux_Eure_Haute_Normandie_Normandy.html,"3,0","Avenue Winston Churchill, 27000 Évreux France",226883313094
5293,Camping Club Le Littoral,https://www.tripadvisor.fr/Hotel_Review-g196598-d2073306-Reviews-Camping_Club_Le_Littoral-Argeles_sur_Mer_Pyrenees_Orientales_Occitanie.html,"4,0","Route du Littoral, 66700, Argelès-sur-mer France",1965982073306
5294,Camping Paradis Le Pearl,https://www.tripadvisor.fr/Hotel_Review-g196598-d3803153-Reviews-Camping_Paradis_Le_Pearl-Argeles_sur_Mer_Pyrenees_Orientales_Occitanie.html,"4,0","Route de Taxo a la Mer, 66700, Argelès-sur-mer France",1965983803153
5295,Kyriad Orange Centre,https://www.tripadvisor.fr/Hotel_Review-g187251-d3460748-Reviews-Kyriad_Orange_Centre-Orange_Vaucluse_Provence_Alpes_Cote_d_Azur.html,"3,5","86 avenue de l Arc de Triomphe, 84100 Orange France",1872513460748
5296,Armor Hotel,https://www.tripadvisor.fr/Hotel_Review-g196562-d1015069-Reviews-Armor_Hotel-Compiegne_City_Compiegne_Oise_Hauts_de_France.html,"3,0","4 rue Solferino, 60200 Ville de Compiègne, Compiègne France",1965621015069
5297,The ReMIX Hotel,https://www.tripadvisor.fr/Hotel_Review-g187147-d229569-Reviews-The_ReMIX_Hotel-Paris_Ile_de_France.html,"3,0","28 avenue Corentin Cariou, 75019 Paris France",187147229569
5298,B&B HOTEL  Longwy Porte du Luxembourg,https://www.tripadvisor.fr/Hotel_Review-g1080347-d12606398-Reviews-B_B_HOTEL_Longwy_Porte_du_Luxembourg-Longwy_Meurthe_et_Moselle_Grand_Est.html,"4,5","Rue de la Carrière, 54400 Longwy France",108034712606398
5299,Timhôtel Paris Berthier,https://www.tripadvisor.fr/Hotel_Review-g187147-d231058-Reviews-Timhotel_Paris_Berthier-Paris_Ile_de_France.html,"3,5","4 boulevard Berthier, 75017 Paris France",187147231058
5300,Hotel des Anges,https://www.tripadvisor.fr/Hotel_Review-g187075-d1465904-Reviews-Hotel_des_Anges-Strasbourg_Bas_Rhin_Grand_Est.html,"3,0","48 rue du Vieux Marche aux Poissons, 67000, Strasbourg France",1870751465904
5301,Campanile Annecy - Cran Gevrier,https://www.tripadvisor.fr/Hotel_Review-g207357-d481988-Reviews-Campanile_Annecy_Cran_Gevrier-Cran_Gevrier_Annecy_Haute_Savoie_Auvergne_Rhone_Alpes.html,"3,5","4 impasse des Crets, 74960 Cran-Gevrier, Annecy France",207357481988
5302,Le Fournil - Hôtel,https://www.tripadvisor.fr/Hotel_Review-g1582955-d1582597-Reviews-Le_Fournil_Hotel-Redu_Luxembourg_Province_The_Ardennes_Wallonia.html,"4,5","Place de l'Esro, 58, Redu 6890 Belgique",15829551582597
5303,Hôtel Le Concorde,https://www.tripadvisor.fr/Hotel_Review-g187209-d1226071-Reviews-Hotel_Le_Concorde-Aix_en_Provence_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html,"4,0","68 Boulevard du Roi René, 13100, Aix-en-Provence France",1872091226071
5304,Le Vasco de Gama,https://www.tripadvisor.fr/Hotel_Review-g196662-d3399265-Reviews-Le_Vasco_de_Gama-Saint_Quentin_City_Saint_Quentin_Aisne_Hauts_de_France.html,"3,0","30 Place Cordier, 02100 Ville de Saint-Quentin, Saint-Quentin France",1966623399265
5305,Golden Tulip Troyes,https://www.tripadvisor.fr/Hotel_Review-g1079890-d231077-Reviews-Golden_Tulip_Troyes-Barberey_Saint_Sulpice_Troyes_Aube_Grand_Est.html,"4,0","Route de l'Aéroport, 10600 Barberey-Saint-Sulpice, Troyes France",1079890231077
5306,Hotel Pavillon Bastille,https://www.tripadvisor.fr/Hotel_Review-g187147-d194272-Reviews-Hotel_Pavillon_Bastille-Paris_Ile_de_France.html,"4,0","65, rue de Lyon 12th Arr., 75012 Paris France",187147194272
5307,Hotel Pavillon Bastille,https://www.tripadvisor.fr/Hotel_Review-g187147-d194272-Reviews-Hotel_Pavillon_Bastille-Paris_Ile_de_France.html,"4,0","65, rue de Lyon 12th Arr., 75012 Paris France",187147194272
5308,Hotel Prince Albert Lyon Bercy,https://www.tripadvisor.fr/Hotel_Review-g187147-d229589-Reviews-Hotel_Prince_Albert_Lyon_Bercy-Paris_Ile_de_France.html,"3,0","108 rue de Charenton, 75012 Paris France",187147229589
5309,Hotel Pavillon Bastille,https://www.tripadvisor.fr/Hotel_Review-g187147-d194272-Reviews-Hotel_Pavillon_Bastille-Paris_Ile_de_France.html,"4,0","65, rue de Lyon 12th Arr., 75012 Paris France",187147194272
5310,La Villa Des Houx,https://www.tripadvisor.fr/Hotel_Review-g778073-d667857-Reviews-La_Villa_Des_Houx-Aumale_Seine_Maritime_Haute_Normandie_Normandy.html,"4,0","6 avenue du General de Gaulle, 76390 Aumale France",778073667857
5311,Hotel Spa Domaine des Thômeaux,https://www.tripadvisor.fr/Hotel_Review-g667013-d663037-Reviews-Hotel_Spa_Domaine_des_Thomeaux-Mosnes_Indre_et_Loire_Centre_Val_de_Loire.html,"4,0","12 Rue des Thômeaux, 37530 Mosnes France",667013663037
5312,Hotel Pavillon Bastille,https://www.tripadvisor.fr/Hotel_Review-g187147-d194272-Reviews-Hotel_Pavillon_Bastille-Paris_Ile_de_France.html,"4,0","65, rue de Lyon 12th Arr., 75012 Paris France",187147194272
5313,Citadines Place d'Italie Paris,https://www.tripadvisor.fr/Hotel_Review-g187147-d197561-Reviews-Citadines_Place_d_Italie_Paris-Paris_Ile_de_France.html,"4,0","18 Place D'Italie 13ème Arrondissement, 75013 Paris France",187147197561
5314,Citadines Place d'Italie Paris,https://www.tripadvisor.fr/Hotel_Review-g187147-d197561-Reviews-Citadines_Place_d_Italie_Paris-Paris_Ile_de_France.html,"4,0","18 Place D'Italie 13ème Arrondissement, 75013 Paris France",187147197561
5315,Citadines Sainte-Catherine Brussels,https://www.tripadvisor.fr/Hotel_Review-g188644-d206709-Reviews-Citadines_Sainte_Catherine_Brussels-Brussels.html,"4,0","Quai au Bois a Bruler 51, Bruxelles 1000 Belgique",188644206709
5316,Citadines Maine Montparnasse,https://www.tripadvisor.fr/Hotel_Review-g187147-d197613-Reviews-Citadines_Maine_Montparnasse_Paris-Paris_Ile_de_France.html,"4,0","67, Avenue du Maine Paris, 14eme, 75014 Paris France",187147197613
5317,Citadines Place d'Italie Paris,https://www.tripadvisor.fr/Hotel_Review-g187147-d197561-Reviews-Citadines_Place_d_Italie_Paris-Paris_Ile_de_France.html,"4,0","18 Place D'Italie 13ème Arrondissement, 75013 Paris France",187147197561
5318,Citadines Place d'Italie Paris,https://www.tripadvisor.fr/Hotel_Review-g187147-d197561-Reviews-Citadines_Place_d_Italie_Paris-Paris_Ile_de_France.html,"4,0","18 Place D'Italie 13ème Arrondissement, 75013 Paris France",187147197561
5319,Hotel & Spa Baie des Anges by Thalazur,https://www.tripadvisor.fr/Hotel_Review-g187217-d228812-Reviews-Hotel_Spa_Baie_des_Anges_by_Thalazur-Antibes_French_Riviera_Cote_d_Azur_Provence_Alpes_.html,"4,0","770 Chemin des Moyennes Breguieres, 06600, Antibes France",187217228812
5320,El Mouradi Hammamet,https://www.tripadvisor.fr/Hotel_Review-g297943-d302603-Reviews-El_Mouradi_Hammamet-Hammamet_Nabeul_Governorate.html,"3,5","Zone touristique Yasmine Hammamet, Hammamet 8050 Tunisie",297943302603
